CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Riverside_06.21.1983-06.21.2013
337585N1164002W001,05S06E06Q001S,10/22/2012,00:00,,,222.300,0.000,222.300,220.300,220.300,-2.000,222.300,ES - Electric sounder measurement,0.1 Ft,Coachella Valley Water District,CASGEM,,Riverside_06.21.1983-06.21.2013
337585N1164002W001,05S06E06Q001S,3/13/2013,00:00,,,218.900,0.000,218.900,220.300,220.300,1.400,218.900,ES - Electric sounder measurement,0.1 Ft,Coachella Valley Water District,CASGEM,,Riverside_06.21.1983-06.21.2013
337585N1164002W001,05S06E06Q001S,3/14/2013,00:00,,,224.400,0.000,224.400,220.300,220.300,-4.100,224.400,ES - Electric sounder measurement,0.1 Ft,Coachella Valley Water District,CASGEM,,Riverside_06.21.1983-06.21.2013
337586N1169933W001,EMWD10495,11/16/2011,00:00,,,222.400,0.000,222.400,"1,553.000","1,545.321","1,330.600",214.721,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337586N1169933W001,EMWD10495,3/21/2012,00:00,,,221.300,0.000,221.300,"1,553.000","1,545.321","1,331.700",213.621,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337586N1169933W001,EMWD10495,11/1/2012,00:00,9 - Temporarily inaccessible,,,,,"1,553.000","1,545.321",,,,,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337586N1169933W001,EMWD10495,3/20/2013,00:00,,,224.500,0.000,224.500,"1,553.000","1,545.320","1,328.500",216.820,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337586N1170515W001,,6/14/1991,00:00,,4 - Pumped recently,167.330,0.000,167.330,"1,572.500","1,572.500","1,405.170",167.330,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337586N1170515W001,,3/19/1992,00:00,,4 - Pumped recently,169.710,0.000,169.710,"1,572.500","1,572.500","1,402.790",169.710,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337586N1170515W001,,7/8/1992,00:00,1 - Pumping,,,,,"1,572.500","1,572.500",,,,,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337586N1170515W001,,8/11/1992,00:00,,4 - Pumped recently,181.650,0.000,181.650,"1,572.500","1,572.500","1,390.850",181.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337597N1171759W001,EMWD12731,10/14/2011,00:00,,,83.700,0.000,83.700,"1,437.000","1,442.286","1,353.300",88.986,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337597N1171759W001,EMWD12731,2/22/2012,00:00,,,82.200,0.000,82.200,"1,437.000","1,442.286","1,354.800",87.486,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337597N1171759W001,EMWD12731,10/18/2012,00:00,,,81.500,0.000,81.500,"1,437.000","1,442.286","1,355.500",86.786,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337597N1171759W001,EMWD12731,3/19/2013,00:00,,,83.200,0.000,83.200,"1,437.000","1,442.290","1,353.800",88.490,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337598N1169205W001,EMWD12494,12/7/2011,00:00,9 - Temporarily inaccessible,,,,,"1,672.000","1,677.068",,,,,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337598N1169205W001,EMWD12494,3/19/2012,00:00,0 - Measurement Discontinued,,,,,"1,672.000","1,677.068",,,,,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337598N1169205W001,EMWD12494,11/1/2012,00:00,0 - Measurement Discontinued,,,,,"1,672.000","1,677.068",,,,,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337598N1169205W001,EMWD12494,3/1/2013,00:00,,,207.600,0.000,207.600,"1,672.000","1,677.070","1,464.400",212.670,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337611N1172043W001,EMWD12733,10/12/2011,00:00,,,47.100,0.000,47.100,"1,413.000","1,415.835","1,365.900",49.935,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337611N1172043W001,EMWD12733,2/22/2012,00:00,,,41.900,0.000,41.900,"1,413.000","1,415.835","1,371.100",44.735,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337611N1172043W001,EMWD12733,10/18/2012,00:00,,,40.800,0.000,40.800,"1,413.000","1,415.835","1,372.200",43.635,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337611N1172043W001,EMWD12733,3/20/2013,00:00,,,46.900,0.000,46.900,"1,413.000","1,415.830","1,366.100",49.730,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337622N1171723W001,,4/28/1995,00:00,,,140.310,0.000,140.310,"1,447.510","1,447.510","1,307.200",140.310,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337622N1171723W001,,9/13/1995,00:00,,,136.640,0.000,136.640,"1,447.510","1,447.510","1,310.870",136.640,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337622N1171761W001,EMWD12724,10/14/2011,00:00,,,77.600,0.000,77.600,"1,433.000","1,435.734","1,355.400",80.334,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337622N1171761W001,EMWD12724,2/22/2012,00:00,,,76.200,0.000,76.200,"1,433.000","1,435.734","1,356.800",78.934,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337622N1171761W001,EMWD12724,10/18/2012,00:00,,,75.400,0.000,75.400,"1,433.000","1,435.734","1,357.600",78.134,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337622N1171761W001,EMWD12724,3/20/2013,00:00,,,77.400,0.000,77.400,"1,433.000","1,435.730","1,355.600",80.130,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337634N1171815W001,EMWD12726,10/13/2011,00:00,,,68.300,0.000,68.300,"1,426.000","1,425.423","1,357.700",67.723,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337634N1171815W001,EMWD12726,2/22/2012,00:00,,,64.300,0.000,64.300,"1,426.000","1,425.423","1,361.700",63.723,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337634N1171815W001,EMWD12726,10/18/2012,00:00,,,65.800,0.000,65.800,"1,426.000","1,425.423","1,360.200",65.223,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337634N1171815W001,EMWD12726,3/19/2013,00:00,,,68.500,0.000,68.500,"1,426.000","1,425.420","1,357.500",67.920,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337644N1169049W001,EMWD10401,12/7/2011,00:00,,,119.800,0.000,119.800,"1,670.300","1,670.135","1,550.500",119.635,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337644N1169049W001,EMWD10401,2/1/2012,00:00,,,120.000,0.000,120.000,"1,670.300","1,670.135","1,550.300",119.835,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337644N1169049W001,EMWD10401,10/23/2012,00:00,,,149.800,0.000,149.800,"1,670.300","1,670.135","1,520.500",149.635,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337644N1169049W001,EMWD10401,3/27/2013,00:00,,,158.000,0.000,158.000,"1,670.300","1,670.140","1,512.300",157.840,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337647N1169075W001,EMWD10398,12/7/2011,00:00,,,107.300,0.000,107.300,"1,667.000","1,667.873","1,559.700",108.173,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337647N1169075W001,EMWD10398,2/1/2012,00:00,,,109.600,0.000,109.600,"1,667.000","1,667.873","1,557.400",110.473,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337647N1169075W001,EMWD10398,11/1/2012,00:00,9 - Temporarily inaccessible,,,,,"1,667.000","1,667.873",,,,,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337647N1169075W001,EMWD10398,3/25/2013,00:00,,,123.100,0.000,123.100,"1,667.000","1,667.870","1,543.900",123.970,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337649N1169067W001,EMWD10397,12/7/2011,00:00,,,108.400,0.000,108.400,"1,667.730","1,668.797","1,559.330",109.467,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337649N1169067W001,EMWD10397,2/1/2012,00:00,,,111.700,0.000,111.700,"1,667.730","1,668.797","1,556.030",112.767,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337649N1169067W001,EMWD10397,10/23/2012,00:00,,,130.300,0.000,130.300,"1,667.730","1,668.797","1,537.430",131.367,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337649N1169067W001,EMWD10397,3/27/2013,00:00,,,143.000,0.000,143.000,"1,667.700","1,668.800","1,524.700",144.100,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337656N1169245W001,,3/4/1991,00:00,,,351.400,0.000,351.400,"1,652.500","1,652.500","1,301.100",351.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337657N1169175W001,EMWD10413,12/8/2011,00:00,,,483.500,0.000,483.500,"1,654.000","1,653.882","1,170.500",483.382,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337657N1169175W001,EMWD10413,3/27/2012,00:00,,,480.000,0.000,480.000,"1,654.000","1,653.882","1,174.000",479.882,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337657N1169175W001,EMWD10413,11/15/2012,00:00,,,501.900,0.000,501.900,"1,654.000","1,653.882","1,152.100",501.782,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337657N1169175W001,EMWD10413,3/22/2013,00:00,,,488.600,0.000,488.600,"1,654.000","1,653.880","1,165.400",488.480,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337665N1145089W001,,5/25/1995,00:00,,7 - Recharge or surface water effects near well,9.020,0.000,9.020,292.110,292.110,283.090,9.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337679N1145154W001,,1/31/1996,00:00,1 - Pumping,,,,,297.120,297.120,,,,,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337681N1171537W001,,10/3/1994,00:00,,,67.700,0.000,67.700,"1,572.530","1,572.530","1,504.830",67.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337694N1170024W001,EMWD25567,11/9/2011,00:00,,,206.700,0.000,206.700,"1,525.000","1,526.509","1,318.300",208.209,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337694N1170024W001,EMWD25567,3/29/2012,00:00,,,200.200,0.000,200.200,"1,525.000","1,526.509","1,324.800",201.709,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337694N1170024W001,EMWD25567,11/1/2012,00:00,9 - Temporarily inaccessible,,,,,"1,525.000","1,526.509",,,,,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337694N1170024W001,EMWD25567,5/1/2013,00:00,1 - Pumping,,,,,"1,525.000","1,526.510",,,,,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337700N1171812W001,EMWD12722,10/13/2011,00:00,,,67.900,0.000,67.900,"1,423.000","1,424.046","1,355.100",68.946,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337700N1171812W001,EMWD12722,2/23/2012,00:00,,,63.600,0.000,63.600,"1,423.000","1,424.046","1,359.400",64.646,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337700N1171812W001,EMWD12722,10/18/2012,00:00,,,61.400,0.000,61.400,"1,423.000","1,424.046","1,361.600",62.446,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337700N1171812W001,EMWD12722,3/19/2013,00:00,,,70.200,0.000,70.200,"1,423.000","1,424.050","1,352.800",71.250,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337709N1171909W001,EMWD12732,10/14/2011,00:00,,,62.900,0.000,62.900,"1,414.000","1,416.505","1,351.100",65.405,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337709N1171909W001,EMWD12732,2/22/2012,00:00,,,60.100,0.000,60.100,"1,414.000","1,416.505","1,353.900",62.605,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337709N1171909W001,EMWD12732,10/16/2012,00:00,,,59.800,0.000,59.800,"1,414.000","1,416.505","1,354.200",62.305,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337709N1171909W001,EMWD12732,3/19/2013,00:00,,,70.400,0.000,70.400,"1,414.000","1,416.510","1,343.600",72.910,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337728N1171798W001,,3/31/1995,00:00,,,124.420,0.000,124.420,"1,421.510","1,421.510","1,297.090",124.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337728N1171798W001,,9/13/1995,00:00,,,116.850,0.000,116.850,"1,421.510","1,421.510","1,304.660",116.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337730N1169400W001,EMWD10472,12/8/2011,00:00,,,441.900,0.000,441.900,"1,604.000","1,606.623","1,162.100",444.523,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337730N1169400W001,EMWD10472,3/27/2012,00:00,,,439.800,0.000,439.800,"1,604.000","1,606.623","1,164.200",442.423,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337730N1169400W001,EMWD10472,11/15/2012,00:00,,,463.400,0.000,463.400,"1,604.000","1,606.623","1,140.600",466.023,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337730N1169400W001,EMWD10472,3/28/2013,00:00,,,457.200,0.000,457.200,"1,604.000","1,606.620","1,146.800",459.820,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337733N1163308W001,04S06E35P001S,11/3/2011,00:00,,,195.000,1.800,193.200,151.700,151.600,-41.500,193.100,ST - Steel tape measurement,0.1 Ft,Coachella Valley Water District,CASGEM,,Riverside_06.21.1983-06.21.2013
337733N1163308W001,04S06E35P001S,2/17/2012,00:00,,,200.000,14.400,185.600,151.700,151.600,-33.900,185.500,ST - Steel tape measurement,0.1 Ft,Coachella Valley Water District,CASGEM,,Riverside_06.21.1983-06.21.2013
337733N1163308W001,04S06E35P001S,5/11/2012,00:00,,,200.000,5.800,194.200,151.700,151.600,-42.500,194.100,ST - Steel tape measurement,0.1 Ft,Coachella Valley Water District,CASGEM,,Riverside_06.21.1983-06.21.2013
337733N1163308W001,04S06E35P001S,9/26/2012,00:00,,,200.000,6.100,193.900,151.700,151.600,-42.200,193.800,ST - Steel tape measurement,0.1 Ft,Coachella Valley Water District,CASGEM,,Riverside_06.21.1983-06.21.2013
337733N1163308W001,04S06E35P001S,2/25/2013,00:00,,,200.000,10.800,189.200,151.700,151.600,-37.500,189.100,ST - Steel tape measurement,0.1 Ft,Coachella Valley Water District,CASGEM,,Riverside_06.21.1983-06.21.2013
337734N1171990W001,EMWD12467,10/12/2011,00:00,,,48.400,0.000,48.400,"1,414.000","1,414.974","1,365.600",49.374,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337734N1171990W001,EMWD12467,2/22/2012,00:00,,,48.400,0.000,48.400,"1,414.000","1,414.974","1,365.600",49.374,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337734N1171990W001,EMWD12467,10/18/2012,00:00,,,48.100,0.000,48.100,"1,414.000","1,414.974","1,365.900",49.074,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337734N1171990W001,EMWD12467,3/19/2013,00:00,,,48.900,0.000,48.900,"1,414.000","1,414.970","1,365.100",49.870,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337742N1169245W001,EMWD25429,12/8/2011,00:00,D - Dry well,,,,,"1,626.000","1,626.186",,,,,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337742N1169245W001,EMWD25429,3/27/2012,00:00,,,211.300,0.000,211.300,"1,626.000","1,626.186","1,414.700",211.486,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337742N1169245W001,EMWD25429,11/1/2012,00:00,9 - Temporarily inaccessible,,,,,"1,626.000","1,626.186",,,,,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337742N1169245W001,EMWD25429,4/16/2013,00:00,,,197.100,0.000,197.100,"1,626.000","1,626.190","1,428.900",197.290,ES - Electric sounder measurement,0.1 Ft,Eastern Municipal Water District,Voluntary,,Riverside_06.21.1983-06.21.2013
337747N1169873W001,,6/28/1991,00:00,,,212.470,0.000,212.470,"1,537.490","1,537.490","1,325.020",212.470,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337747N1170073W001,,1/9/1991,00:00,,,171.300,0.000,171.300,"1,522.490","1,522.490","1,351.190",171.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337747N1170073W001,,1/25/1991,00:00,,,171.350,0.000,171.350,"1,522.490","1,522.490","1,351.140",171.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337747N1170073W001,,3/29/1991,00:00,,,171.000,0.000,171.000,"1,522.490","1,522.490","1,351.490",171.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
337747N1170073W001,,5/17/1991,00:00,,2 - Nearby pump operating,176.880,0.000,176.880,"1,522.490","1,522.490","1,345.610",176.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
