CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,5/3/2006,14:09,,,12.240,0.000,12.240,"3,849.710","3,846.000","3,837.470",8.530,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,6/1/2006,15:11,,,11.840,0.000,11.840,"3,849.710","3,846.000","3,837.870",8.130,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,7/11/2006,14:34,,,11.510,0.000,11.510,"3,849.710","3,846.000","3,838.200",7.800,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,8/7/2006,10:27,,,11.470,0.000,11.470,"3,849.710","3,846.000","3,838.240",7.760,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,9/15/2006,09:15,,,11.510,0.000,11.510,"3,849.710","3,846.000","3,838.200",7.800,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,10/4/2006,09:52,,,11.560,0.000,11.560,"3,849.710","3,846.000","3,838.150",7.850,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,11/1/2006,13:52,,,11.510,0.000,11.510,"3,849.710","3,846.000","3,838.200",7.800,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,12/6/2006,13:15,,,11.440,0.000,11.440,"3,849.710","3,846.000","3,838.270",7.730,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,1/10/2007,15:47,,,11.210,0.000,11.210,"3,849.710","3,846.000","3,838.500",7.500,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,3/2/2007,11:06,,,11.320,0.000,11.320,"3,849.710","3,846.000","3,838.390",7.610,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,4/16/2007,11:43,,,11.210,0.000,11.210,"3,849.710","3,846.000","3,838.500",7.500,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,5/2/2007,10:54,,,11.200,0.000,11.200,"3,849.710","3,846.000","3,838.510",7.490,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,6/4/2007,13:34,,,11.250,0.000,11.250,"3,849.710","3,846.000","3,838.460",7.540,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,7/2/2007,12:35,,,11.380,0.000,11.380,"3,849.710","3,846.000","3,838.330",7.670,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,8/6/2007,13:46,,,11.350,0.000,11.350,"3,849.710","3,846.000","3,838.360",7.640,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,9/14/2007,11:27,,,11.400,0.000,11.400,"3,849.710","3,846.000","3,838.310",7.690,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,10/2/2007,15:17,,,11.460,0.000,11.460,"3,849.710","3,846.000","3,838.250",7.750,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,11/5/2007,10:21,,,11.390,0.000,11.390,"3,849.710","3,846.000","3,838.320",7.680,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,12/7/2007,10:05,,,11.150,0.000,11.150,"3,849.710","3,846.000","3,838.560",7.440,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,1/8/2008,14:24,,,11.220,0.000,11.220,"3,849.710","3,846.000","3,838.490",7.510,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,2/6/2008,13:18,,,11.130,0.000,11.130,"3,849.710","3,846.000","3,838.580",7.420,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,3/6/2008,14:14,,,11.110,0.000,11.110,"3,849.710","3,846.000","3,838.600",7.400,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,5/9/2008,11:52,,,10.900,0.000,10.900,"3,849.710","3,846.000","3,838.810",7.190,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,6/2/2008,12:22,,,10.890,0.000,10.890,"3,849.710","3,846.000","3,838.820",7.180,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,7/7/2008,09:33,,,10.900,0.000,10.900,"3,849.710","3,846.000","3,838.810",7.190,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,8/6/2008,09:32,,,11.140,0.000,11.140,"3,849.710","3,846.000","3,838.570",7.430,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,9/3/2008,16:55,,,11.230,0.000,11.230,"3,849.710","3,846.000","3,838.480",7.520,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,10/1/2008,12:13,,,11.330,0.000,11.330,"3,849.710","3,846.000","3,838.380",7.620,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,11/4/2008,11:11,,,11.230,0.000,11.230,"3,849.710","3,846.000","3,838.480",7.520,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,12/2/2008,14:20,,,11.220,0.000,11.220,"3,849.710","3,846.000","3,838.490",7.510,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,1/2/2009,14:53,,,11.070,0.000,11.070,"3,849.710","3,846.000","3,838.640",7.360,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,2/3/2009,14:02,,,11.150,0.000,11.150,"3,849.710","3,846.000","3,838.560",7.440,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,3/3/2009,14:00,,,11.050,0.000,11.050,"3,849.710","3,846.000","3,838.660",7.340,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,4/2/2009,09:55,,,11.100,0.000,11.100,"3,849.710","3,846.000","3,838.610",7.390,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,5/5/2009,14:45,,,11.190,0.000,11.190,"3,849.710","3,846.000","3,838.520",7.480,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,6/1/2009,14:00,,,11.260,0.000,11.260,"3,849.710","3,846.000","3,838.450",7.550,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,7/6/2009,11:15,,,11.400,0.000,11.400,"3,849.710","3,846.000","3,838.310",7.690,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,8/3/2009,12:22,,,11.620,0.000,11.620,"3,849.710","3,846.000","3,838.090",7.910,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,9/1/2009,14:36,,,11.720,0.000,11.720,"3,849.710","3,846.000","3,837.990",8.010,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,10/1/2009,16:05,,,11.650,0.000,11.650,"3,849.710","3,846.000","3,838.060",7.940,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,11/2/2009,15:05,,,11.710,0.000,11.710,"3,849.710","3,846.000","3,838.000",8.000,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,12/1/2009,15:20,,,11.670,0.000,11.670,"3,849.710","3,846.000","3,838.040",7.960,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,1/4/2010,15:55,,,11.670,0.000,11.670,"3,849.710","3,846.000","3,838.040",7.960,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,2/1/2010,14:03,,,11.620,0.000,11.620,"3,849.710","3,846.000","3,838.090",7.910,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,3/1/2010,14:07,,,11.630,0.000,11.630,"3,849.710","3,846.000","3,838.080",7.920,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,4/1/2010,14:37,,,11.590,0.000,11.590,"3,849.710","3,846.000","3,838.120",7.880,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,5/5/2010,13:19,,,11.500,0.000,11.500,"3,849.710","3,846.000","3,838.210",7.790,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,6/1/2010,13:35,,,11.650,0.000,11.650,"3,849.710","3,846.000","3,838.060",7.940,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,7/1/2010,13:51,,,11.740,0.000,11.740,"3,849.710","3,846.000","3,837.970",8.030,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,8/2/2010,11:40,,,11.860,0.000,11.860,"3,849.710","3,846.000","3,837.850",8.150,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,9/1/2010,11:22,,,11.980,0.000,11.980,"3,849.710","3,846.000","3,837.730",8.270,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,10/4/2010,13:31,,,11.960,0.000,11.960,"3,849.710","3,846.000","3,837.750",8.250,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,11/1/2010,13:27,,,12.090,0.000,12.090,"3,849.710","3,846.000","3,837.620",8.380,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,12/1/2010,13:36,,,12.160,0.000,12.160,"3,849.710","3,846.000","3,837.550",8.450,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,1/5/2011,09:02,,,11.900,0.000,11.900,"3,849.710","3,846.000","3,837.810",8.190,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,2/1/2011,15:16,,,11.820,0.000,11.820,"3,849.710","3,846.000","3,837.890",8.110,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,3/2/2011,13:23,,,11.930,0.000,11.930,"3,849.710","3,846.000","3,837.780",8.220,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,4/4/2011,17:28,,,12.110,0.000,12.110,"3,849.710","3,846.000","3,837.600",8.400,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,5/2/2011,14:13,,,12.050,0.000,12.050,"3,849.710","3,846.000","3,837.660",8.340,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,6/1/2011,13:14,,,11.870,0.000,11.870,"3,849.710","3,846.000","3,837.840",8.160,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,7/11/2011,12:38,,,11.260,0.000,11.260,"3,849.710","3,846.000","3,838.450",7.550,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,8/2/2011,12:29,,,10.590,0.000,10.590,"3,849.710","3,846.000","3,839.120",6.880,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,9/2/2011,12:15,,,10.550,0.000,10.550,"3,849.710","3,846.000","3,839.160",6.840,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,10/4/2011,14:00,,,10.470,0.000,10.470,"3,849.710","3,846.000","3,839.240",6.760,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,11/2/2011,14:25,,,10.510,0.000,10.510,"3,849.710","3,846.000","3,839.200",6.800,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
368925N1182425W001,V105,12/6/2011,13:40,,,10.410,0.000,10.410,"3,849.710","3,846.000","3,839.300",6.700,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,6/27/2003,12:01,,,11.640,0.000,11.640,"3,811.650","3,808.700","3,800.010",8.690,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,7/11/2003,12:00,,,11.820,0.000,11.820,"3,811.650","3,808.700","3,799.830",8.870,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,7/25/2003,08:44,,,12.020,0.000,12.020,"3,811.650","3,808.700","3,799.630",9.070,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/8/2003,10:32,,,12.110,0.000,12.110,"3,811.650","3,808.700","3,799.540",9.160,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/11/2003,07:41,,,12.120,0.000,12.120,"3,811.650","3,808.700","3,799.530",9.170,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/11/2003,11:39,,,12.130,0.000,12.130,"3,811.650","3,808.700","3,799.520",9.180,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/11/2003,15:48,,,12.130,0.000,12.130,"3,811.650","3,808.700","3,799.520",9.180,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/12/2003,07:46,,,12.140,0.000,12.140,"3,811.650","3,808.700","3,799.510",9.190,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/12/2003,11:39,,,12.160,0.000,12.160,"3,811.650","3,808.700","3,799.490",9.210,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/12/2003,15:31,,,12.160,0.000,12.160,"3,811.650","3,808.700","3,799.490",9.210,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/13/2003,09:14,,,12.160,0.000,12.160,"3,811.650","3,808.700","3,799.490",9.210,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/13/2003,12:03,,,12.170,0.000,12.170,"3,811.650","3,808.700","3,799.480",9.220,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/13/2003,15:22,,,12.150,0.000,12.150,"3,811.650","3,808.700","3,799.500",9.200,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/14/2003,08:04,,,12.180,0.000,12.180,"3,811.650","3,808.700","3,799.470",9.230,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/14/2003,11:56,,,12.180,0.000,12.180,"3,811.650","3,808.700","3,799.470",9.230,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/14/2003,16:20,,,12.170,0.000,12.170,"3,811.650","3,808.700","3,799.480",9.220,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/15/2003,07:08,,,12.180,0.000,12.180,"3,811.650","3,808.700","3,799.470",9.230,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/15/2003,11:37,,,12.170,0.000,12.170,"3,811.650","3,808.700","3,799.480",9.220,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/15/2003,15:52,,,12.180,0.000,12.180,"3,811.650","3,808.700","3,799.470",9.230,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/16/2003,07:56,,,12.190,0.000,12.190,"3,811.650","3,808.700","3,799.460",9.240,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/16/2003,11:48,,,12.200,0.000,12.200,"3,811.650","3,808.700","3,799.450",9.250,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/16/2003,15:16,,,12.200,0.000,12.200,"3,811.650","3,808.700","3,799.450",9.250,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
369292N1182040W001,T380,8/17/2003,07:31,,,12.180,0.000,12.180,"3,811.650","3,808.700","3,799.470",9.230,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
